507	romdata/DGN_DT/DT_DELRM0_SET_1.FBC.z	DT_DELRM0_TRA_1.FBC/dt_DELRM0_TRA_1.txtbin	ascii	0	0	0
508	romdata/DGN_DT/DT_DESHP0.FBC.z	DT_DESHP0_SET_1.FBC/dt_DESHP0_SET_1.txtbin	ascii	0	0	0
509	romdata/DGN_DT/DT_DESHP0_SET_1.FBC.z	DT_DESHP0_EBS_1.FBC/dt_DESHP0_EBS_1.txtbin	ascii	0	0	0
509	romdata/DGN_DT/DT_DESHP0_SET_1.FBC.z	DT_DESHP0_ENM_1.FBC/dt_DESHP0_ENM_1.txtbin	ascii	0	0	0
509	romdata/DGN_DT/DT_DESHP0_SET_1.FBC.z	DT_DESHP0_EST_1.FBC/dt_DESHP0_EST_1.txtbin	ascii	0	0	0
509	romdata/DGN_DT/DT_DESHP0_SET_1.FBC.z	DT_DESHP0_ITM_1.FBC/dt_DESHP0_ITM_1.txtbin	ascii	0	0	0
509	romdata/DGN_DT/DT_DESHP0_SET_1.FBC.z	DT_DESHP0_TRA_1.FBC/dt_DESHP0_TRA_1.txtbin	ascii	0	0	0
510	romdata/DGN_DT/DT_DMAMR0.FBC.z	DT_DMAMR0_SET_1.FBC/dt_DMAMR0_SET_1.txtbin	ascii	0	0	0
511	romdata/DGN_DT/DT_DMAMR0_SET_1.FBC.z	DT_DMAMR0_EBS_1.FBC/dt_DMAMR0_EBS_1.txtbin	ascii	0	0	0
511	romdata/DGN_DT/DT_DMAMR0_SET_1.FBC.z	DT_DMAMR0_ENM_1.FBC/dt_DMAMR0_ENM_1.txtbin	ascii	0	0	0
511	romdata/DGN_DT/DT_DMAMR0_SET_1.FBC.z	DT_DMAMR0_EST_1.FBC/dt_DMAMR0_EST_1.txtbin	ascii	0	0	0
511	romdata/DGN_DT/DT_DMAMR0_SET_1.FBC.z	DT_DMAMR0_ITM_1.FBC/dt_DMAMR0_ITM_1.txtbin	ascii	0	0	0
511	romdata/DGN_DT/DT_DMAMR0_SET_1.FBC.z	DT_DMAMR0_TRA_1.FBC/dt_DMAMR0_TRA_1.txtbin	ascii	0	0	0
512	romdata/DGN_DT/DT_DMCID0.FBC.z	DT_DMCID0_SET_1.FBC/dt_DMCID0_SET_1.txtbin	ascii	0	0	0
513	romdata/DGN_DT/DT_DMCID0_SET_1.FBC.z	DT_DMCID0_EBS_1.FBC/dt_DMCID0_EBS_1.txtbin	ascii	0	0	0
513	romdata/DGN_DT/DT_DMCID0_SET_1.FBC.z	DT_DMCID0_ENM_1.FBC/dt_DMCID0_ENM_1.txtbin	ascii	0	0	0
513	romdata/DGN_DT/DT_DMCID0_SET_1.FBC.z	DT_DMCID0_EST_1.FBC/dt_DMCID0_EST_1.txtbin	ascii	0	0	0
513	romdata/DGN_DT/DT_DMCID0_SET_1.FBC.z	DT_DMCID0_ITM_1.FBC/dt_DMCID0_ITM_1.txtbin	ascii	0	0	0
